item_id,category,source_type,group,key,member_keys,english,length_bucket,changed_across_versions,change_score,style_variance_score,localization_risk_score,player_visibility,sampling_priority_score,scheme_c_score,V1_label,V1_zh,V2_label,V2_zh,V3_label,V3_zh,ellipsis_count,has_ellipsis,key_prefix
UI_RELIC_SEAL_CHIT_WARDCORPSE_DESC,item_tool_ui,UI,UI,RELIC_SEAL_CHIT_WARDCORPSE_DESC,RELIC_SEAL_CHIT_WARDCORPSE_DESC,"Surgeon’s orders.

“Devout has succumbed during Silk suture. Refuses to revive. Sin committed. Permit no rites.

Husk marked for cremation. Retrieve dregs.”",medium,True,32.125,1.5,5.0,5.0,14.65,14.65,Initial official version,"医师的焚化令。

“信徒在灵丝缝合过程中死亡，拒绝复苏。罪行已定，禁止任何仪式。

躯壳火化后，回收残渣。”",Public-beta official revision,"医嘱：

 “信徒于灵丝缝合中逝去，拒绝复苏。罪行已定，禁止任何仪式。

 躯壳火化后，回收残渣。”",Patch 4 Team Cart Fix version,"医师的焚化令。

“信徒在灵丝缝合过程中死亡，拒绝复苏。罪行已定，禁止任何仪式。

躯壳标记为火化，回收残渣。”",0,False,RELIC_SEAL
UI_RELIC_WEAVER_RECORD_SPRINT_DESC,item_tool_ui,UI,UI,RELIC_WEAVER_RECORD_SPRINT_DESC,RELIC_WEAVER_RECORD_SPRINT_DESC,"Plea of a Weaver from the furthest edge of Pharloom.

“Flee, sisters. Flee until your strength exhausts, so far you may escape at last her silken sight.

To start anew, to sustain, free of web and service eternal.”",medium,True,32.175,1.333,5.0,5.0,14.637,14.637,Initial official version,"一名纺络边陲织者的泣告。

“逃吧，姊妹们，直至力竭，或许可以逃离她的丝眼。

另寻新生，永离罗网与奴役。”",Public-beta official revision,"法鲁姆边境编织者的恳求：

 “逃吧，姐妹们，直至力竭，或许可以逃离她的丝眼。

 另寻新生，永离丝网与奴役。”",Patch 4 Team Cart Fix version,"一位编织者在纺络边陲留下的泣告。

“逃吧，姊妹们，直至力竭，或许可以逃离她的丝之眼。

另寻新生，远离罗网与永世奴役。”",0,False,RELIC_WEAVER
Tools_ZAP_IMBUEMENT_DESC,item_tool_ui,Tools,Tools,ZAP_IMBUEMENT_DESC,ZAP_IMBUEMENT_DESC,"Charged organ from a defeated Voltvyrm.

Can be coiled around thread, imbuing Silk Skills with electric charge.",medium,True,31.4,1.167,7.0,5.0,14.593,14.593,Initial official version,"击败伏特维姆获取的带电器官。

可缠绕丝线为灵丝技能附加电荷。",Public-beta official revision,"击败伏特维姆后获得的带电器官。

可以缠绕在灵丝上，为灵丝技能注入电荷。",Patch 4 Team Cart Fix version,"击败伏特维姆获取的带电器官。

可缠绕于丝线上，为灵丝技能附加电荷。",0,False,ZAP_IMBUEMENT
Tools_SILKSHOT_DESC_ARCHITECT,item_tool_ui,Tools,Tools,SILKSHOT_DESC_ARCHITECT,SILKSHOT_DESC_ARCHITECT,"Ancient weapon of the Weavers, repaired and modified by Twelfth Architect.

Uses shell canisters and the wielder’s own Silk to fire.",medium,True,31.475,1.0,7.0,5.0,14.59,14.59,Initial official version,"建筑师修复改造的织者古兵器。

需消耗甲壳罐与使用者的灵丝发射。",Public-beta official revision,"第十二席建筑师修复改造的编织者古兵器。

需消耗甲壳罐与使用者的灵丝发射。",Patch 4 Team Cart Fix version,"第十二席建筑师修复改造的编织者古兵器。

需消耗甲壳储备与使用者的灵丝发射。",0,False,SILKSHOT_DESC
Tools_MOSSCREEP_TOOL_1_DESC,item_tool_ui,Tools,Tools,MOSSCREEP_TOOL_1_DESC,MOSSCREEP_TOOL_1_DESC,"Amulet of protection formed from Mossberries.

As the bearer takes damage, the amulet weeps a green elixir that will form into Silk.",medium,True,31.475,0.833,7.0,5.0,14.557,14.557,Initial official version,"苔莓制成的护身符。

持有者受伤时，护符会渗出可转化为灵丝的绿液。",Public-beta official revision,"由苔藓浆果制成的护身符。 

持有者受伤时，此护身符会渗出可转化为灵丝的绿液。",Patch 4 Team Cart Fix version,"由苔莓制成的护符。

持有者受到伤害时，护符会渗出可以形成灵丝的绿色灵质。",0,False,MOSSCREEP_TOOL
Tools_PINSTRESS_DESC,item_tool_ui,Tools,Tools,PINSTRESS_DESC,PINSTRESS_DESC,"Emblem of the Order of the Pinstress, the old blademasters of Pharloom.

Reduces charge time of Needle Strike.",medium,True,31.25,0.833,7.0,5.0,14.467,14.467,Initial official version,"纺络地区古针匠组织'针姬教团'的徽记。 

缩短蓄力斩的蓄力时间。",Public-beta official revision,"法鲁姆古针匠组织“针姬教团”的徽记。

缩短蓄力斩的蓄力时间。",Patch 4 Team Cart Fix version,"针姬教团的徽记，纺络古老针术大师们的象征。 

缩短蓄力斩的蓄力时间。",0,False,PINSTRESS_DESC
UI_RELIC_SEAL_CHIT_CITY_MERCHANT_DESC,item_tool_ui,UI,UI,RELIC_SEAL_CHIT_CITY_MERCHANT_DESC,RELIC_SEAL_CHIT_CITY_MERCHANT_DESC,"Last edict of the Conductors.

“And lo, is eternity sustained. By Architect’s claw, we welcome that final form, of dial and rotor, and soul gladly given.

The perfect, unfaltering voice.”",medium,True,32.825,2.167,1.0,5.0,14.463,14.463,Initial official version,"指挥家的终诏。

“看啊，永恒得以延续。
凭借建筑师之手，我们迎来终极形态——齿轮与转轴，灵魂欣然献上。
那完美恒久的声音。”",Public-beta official revision,"指挥家最后训诫：

 “看啊，永恒得以延续。借建筑师之爪，迎来齿轮与转子的终极形态，灵魂甘心奉献。

 那完美恒久的声音。”",Patch 4 Team Cart Fix version,"指挥家最后的谕令。

“看啊，永恒得以延续。
借由建筑师之手，我们迎来终极形态，由齿轮与转轴打造，再欣然献上灵魂。
那完美而又恒久的声音。”",0,False,RELIC_SEAL
Journal_NOTE_SLAB_FLY_SMALL,journal_lore,Journal,Journal,NOTE_SLAB_FLY_SMALL,NOTE_SLAB_FLY_SMALL,Foul creatures birthed into servitude. Their plight elicits no sympathy from me.,short,True,24.625,5.667,3.0,3.5,11.958,11.958,Initial official version,这些可悲的生物从蛹中钻出的瞬间，就被烙上了终生奴役的印记——但它们啃噬死囚腐肉时发出的欢快嗡鸣，实在让人难以怜悯。,Public-beta official revision,这些可悲的生物从蛹中钻出的瞬间，就被烙上了终生奴役的印记——但它们啃噬死囚腐肉时发出的欢快嗡鸣，实在让人难以怜悯。,Patch 4 Team Cart Fix version,生来就从事劳役的恶劣生物。其悲惨境遇引不起我丝毫怜悯。,0,False,NOTE_SLAB
Journal_NOTE_SWAMP_MOSQUITO_SKINNY,journal_lore,Journal,Journal,NOTE_SWAMP_MOSQUITO_SKINNY,NOTE_SWAMP_MOSQUITO_SKINNY,To subsist on the sickly water in this fetid environment it spits out the most toxic elements. Over generations this former survival technique has turned into an effective hunting tool.,medium,True,24.425,5.5,3.0,3.5,11.845,11.845,Initial official version,过滤毒液的生存机制经代际演化，成为高效的狩猎手段。,Public-beta official revision,过滤毒液的生存机制经代际演化，成为高效的狩猎手段。,Patch 4 Team Cart Fix version,为了在这恶臭环境中依靠污水维生，它会吐出其中最毒的成分。历经数代，这种曾经的求生手段已经演变为了高效的狩猎技术。,0,False,NOTE_SWAMP
Journal_NOTE_PHANTOM,journal_lore,Journal,Journal,NOTE_PHANTOM,NOTE_PHANTOM,"Though grey with age, their frayed form suggested a being strung from Silk, one who welcomed a decisive end in combat over a slow decline.",medium,True,22.85,3.0,7.0,4.5,11.465,11.465,Initial official version,苍老的躯壳布满灵丝束痕。比起缓慢凋零，它更渴求战死的终局。,Public-beta official revision,苍老的躯壳布满灵丝束痕。比起缓慢凋零，它更渴求战死的终局。,Patch 4 Team Cart Fix version,尽管因岁月而灰败，残破的外形依旧证明了其是灵丝编织的生命。比起缓慢凋零，更渴求战死的终局。,0,False,NOTE_PHANTOM
Journal_NOTE_SONG_AUTOMATON_01,journal_lore,Journal,Journal,NOTE_SONG_AUTOMATON_01,NOTE_SONG_AUTOMATON_01,"Its core is filled with fine mechanisms, but that alone should not produce such a convincing mimic of life. Silk must also be used to animate this artifice, though exactly how I am not sure.",medium,True,23.6,2.167,7.0,3.5,11.448,11.448,Initial official version,当灵丝顺着齿轮缝隙游走时，这台机器竟发出类似心跳的震颤——圣堡匠人究竟将多少生命奥秘编织进了这些钢铁躯壳？,Public-beta official revision,当灵丝顺着齿轮缝隙游走时，这台机器竟发出类似心跳的震颤——圣堡匠人究竟将多少生命奥秘编织进了这些钢铁躯壳？,Patch 4 Team Cart Fix version,它的核心装满了精密的机械部件，但光凭这一点应该还不足以做到如此栩栩如生。虽然我不确定原理究竟是什么，但驱动这样的造物一定用到了灵丝。,0,False,NOTE_SONG
Journal_NOTE_SLAB_PRISONER_FLY_NEW,journal_lore,Journal,Journal,NOTE_SLAB_PRISONER_FLY_NEW,NOTE_SLAB_PRISONER_FLY_NEW,"Their thick shroud leaves them sightless, yet it seems to matter little. They have no care for their own safety, wishing only to charge at those they sense as sinful.",medium,True,24.0,4.167,3.0,3.5,11.408,11.408,Initial official version,厚罩使其目不能视，却仍疯狂冲击周围感知到的“罪人”。,Public-beta official revision,厚罩使其目不能视，却仍疯狂冲击周围感知到的“罪人”。,Patch 4 Team Cart Fix version,厚重的裹布夺去了它们的视觉，但这似乎无关紧要。它们只知扑向那些自己感知为有罪的虫子，完全不顾自身安危。,0,False,NOTE_SLAB
Journal_NOTE_SWAMP_DRIFTER,journal_lore,Journal,Journal,NOTE_SWAMP_DRIFTER,NOTE_SWAMP_DRIFTER,"This one is pretty, but not as soft as first it seems. The plant it mimics is flaked and coarse, and the bug’s coat shares similar texture.",medium,True,23.525,4.333,3.0,3.5,11.252,11.252,Initial official version,看似柔美实则粗粝，与其拟态植物的质感完全一致。,Public-beta official revision,看似柔美实则粗粝，与其拟态植物的质感完全一致。,Patch 4 Team Cart Fix version,看起来挺漂亮，但表面没看起来那样柔软。这种虫子的外壳质感粗糙呈片状，与它模仿的植物表面相似。,0,False,NOTE_SWAMP
Journal_NOTE_UNDERSTORE_POKER,journal_lore,Journal,Journal,NOTE_UNDERSTORE_POKER,NOTE_UNDERSTORE_POKER,"They toiled incessantly for the Citadel, their shells bent and greyed, and now the kingdom’s curse means not even death can relieve them.",medium,True,22.6,2.333,7.0,4.5,11.232,11.232,Initial official version,他们为圣堡鞠躬尽瘁直至甲壳弯折灰败，如今连死亡都无法终结这诅咒。,Public-beta official revision,他们为圣堡鞠躬尽瘁直至甲壳弯折灰败，如今连死亡都无法终结这诅咒。,Patch 4 Team Cart Fix version,它们为圣堡不知疲倦地劳作，身体也驼背发灰，而如今王国的诅咒意味着连死亡都无法让它们解脱。,0,False,NOTE_UNDERSTORE
Journal_NOTE_SLAB_FLY_LARGE,journal_lore,Journal,Journal,NOTE_SLAB_FLY_LARGE,NOTE_SLAB_FLY_LARGE,Disgusting both in manner and stench. I feel no remorse to see them felled.,short,True,23.925,3.833,2.0,3.5,11.162,11.162,Initial official version,它们浑身散发着腐殖质恶臭，甲壳缝隙间还粘着陈年血痂。每当那对复眼在牢狱阴影中亮起，连最凶悍的囚徒都会瑟缩墙角。,Public-beta official revision,它们浑身散发着腐殖质恶臭，甲壳缝隙间还粘着陈年血痂。每当那对复眼在牢狱阴影中亮起，连最凶悍的囚徒都会瑟缩墙角。,Patch 4 Team Cart Fix version,无论是举止还是体臭都恶心至极。看它们毙命，我的内心也不会有丝毫悔意。,0,False,NOTE_SLAB
Journal_NOTE_TROBBIO,journal_lore,Journal,Journal,NOTE_TROBBIO,NOTE_TROBBIO,"His desire to see Pharloom saved may have been well intentioned, but he seemed quite happy for others to die upon the stage in pursuit of his goal.",medium,True,22.4,2.5,7.0,3.5,11.035,11.035,Initial official version,他拯救纺络的愿望或许出于善意，但为实现目标似乎乐于目睹他人在舞台上殒命。,Public-beta official revision,他拯救纺络的愿望或许出于善意，但为实现目标似乎乐于目睹他人在舞台上殒命。,Patch 4 Team Cart Fix version,他想见证纺络得救的愿望或许是出于善意，但在为了实现目标而让其他虫子命丧舞台时，他似乎也乐在其中。,0,False,NOTE_TROBBIO
Journal_NOTE_BONE_HUNTER_CHIEF,journal_lore,Journal,Journal,NOTE_BONE_HUNTER_CHIEF,NOTE_BONE_HUNTER_CHIEF,"Their skill once saw them chosen, and I can plainly see why. They would have lived and trained only for this duty.",medium,True,23.25,3.5,3.0,3.5,10.975,10.975,Initial official version,它们的高超技艺我已亲身体会，必然是终生磨练只为履行职责。,Public-beta official revision,它们的高超技艺我已亲身体会，必然是终生磨练只为履行职责。,Patch 4 Team Cart Fix version,它们因自身技艺出众而被选为护卫，我已经领教了它们的厉害。恐怕它们此生只为履行这份职责而生存训练。,0,False,NOTE_BONE
Inspect_TUBE_HUB_NOTICE,quest_interaction,Inspect,Inspect,TUBE_HUB_NOTICE,TUBE_HUB_NOTICE,"Due to unacceptably high injury and unsanctioned deaths, Ventrica travel shall henceforth be denied to all.
 For Pharloom eternal, a bug who serves must never die.",medium,True,33.275,2.667,5.0,5.5,15.418,15.418,Initial official version,"鉴于伤亡过甚并且非授命死亡，即日起禁止所有虫民使用圣脉枢管。
永恒纺络需要活着的仆从。",Public-beta official revision,"由于无法接受过高的受伤概率与死亡事件，即日起禁止所有虫民搭乘圣脉枢管。
若想法鲁姆永久存续，效忠的虫民绝不可死去。",Patch 4 Team Cart Fix version,"鉴于伤亡过甚且死亡未经授权，即日起禁止所有虫民使用圣脉枢管。
为纺络之永恒，仆从不得擅自死亡。",0,False,TUBE_HUB
Inspect_BILEHAVEN_PLAQUE,quest_interaction,Inspect,Inspect,BILEHAVEN_PLAQUE,BILEHAVEN_PLAQUE,"Hate for their light. Hate for their pins. For their waste poured thick and endless.
Fill your hearts with hate, for power has now been claimed, and with it we shall punish.",medium,True,33.5,4.167,1.0,5.5,15.208,15.208,Initial official version,"憎其光辉，恨其刺针。怒其秽流无尽
以恨意填膺，因权柄已夺，吾等将施以惩戒。",Public-beta official revision,"畏惧它们的光辉，憎恨它们的利针。只因它们的污秽无穷无尽。
令心中充满仇恨，因力量已被夺取，并由我等施以惩戒。",Patch 4 Team Cart Fix version,"怨恨他们的光辉，怨恨他们的尖针。怨恨他们的污秽倾泻而下，无止无休。
恨意填满心房，伟力已然夺取，吾等将施以惩戒。",0,False,BILEHAVEN_PLAQUE
Inspect_TROBBIO_SIGN,quest_interaction,Inspect,Inspect,TROBBIO_SIGN,TROBBIO_SIGN,"Great bugs! You who weep as your kingdom fades,
join me upon the Stage.
 Together, we shall enflame the passion of Pharloom!",medium,True,32.4,2.5,5.0,5.5,15.035,15.035,Initial official version,"伟大的虫民！为王国衰颓而泣者。
请至剧台与我相会。
共燃纺络之激情！",Public-beta official revision,"伟大的虫民们！因王国消逝而哭泣的子民啊，
请登上剧台，与我共演。
我们一同点燃法鲁姆的激情！",Patch 4 Team Cart Fix version,"伟大的虫民！为王国衰颓而泣者，
请至剧台与我相会。
共燃纺络之激情！",0,False,TROBBIO_SIGN
Lore_MARROW_START_SIGN,quest_interaction,Lore,Lore,MARROW_START_SIGN,MARROW_START_SIGN,"Pilgrim
You are blessed to walk the foundations of Pharloom.
Humble yourself before the shells of those who gave their lives to hold our kingdom’s weight.",medium,True,32.075,1.5,7.0,5.5,15.005,15.005,Initial official version,"朝圣者
行走于纺络根基是你的殊荣。
在这些为王国献出生命者的躯壳前，应保持谦卑。",Public-beta official revision,"朝圣者
行走于法鲁姆的根基，此为祝圣赐福。
它们是为承载王国之重而献出生命的躯壳，应保持谦卑。",Patch 4 Team Cart Fix version,"朝圣者
行走于纺络的地基是你的殊荣。
在为王国献出生命者的躯壳前，应保持谦卑。",0,False,MARROW_START
Inspect_SHAMAN_STONE_CHAPEL,quest_interaction,Inspect,Inspect,SHAMAN_STONE_CHAPEL,SHAMAN_STONE_CHAPEL,"Anguished Aura
Eight masks hard, swirled soul enraged.
Twelve aknids flat, all juices strained.
Six pilgrims living, hung long to drain.",medium,True,33.425,3.167,1.0,5.5,14.978,14.978,Initial official version,"苦痛灵氛
八具硬质旋魂怒面。
十二只阿克尼，榨尽汁液。
六名活祭朝圣者，悬吊沥干。",Public-beta official revision,"苦痛灵氛
八张坚硬的面具，令灵魂翻涌暴怒。
十二只扁平的阿克尼，过滤出所有的汁液。
六名活体朝圣者，长时间悬吊沥干。",Patch 4 Team Cart Fix version,"苦痛灵氛
八副质地坚硬的面具，激怒旋绕的灵魂。
十二只压扁的阿克尼，榨干全部的汁液。
六名鲜活的朝圣者，悬挂直至沥干。",0,False,SHAMAN_STONE
Inspect_CRADLE_CAGE_01,quest_interaction,Inspect,Inspect,CRADLE_CAGE_01,CRADLE_CAGE_01,"Weaver, in eighth part, last of their line, frail with age.
Tracked and taken in Sandsea Waste.
Seven Choristors, nine Envoys lost to task.",medium,True,32.425,2.0,5.0,5.5,14.945,14.945,Initial official version,"第八代织者，末裔，年迈体衰。
于沙海荒原追捕擒获。
折损七名圣咏使徒，九名特使。",Public-beta official revision,"八分之一编织者血脉，属末裔，年老体衰。
在沙海荒地被盯上然后抓住了。
折损七名圣咏使徒，九名圣咏特使。",Patch 4 Team Cart Fix version,"八分之一血统的编织者，末裔，年迈体衰。
于沙海荒原追捕擒获。
折损七名圣咏使徒，九名特使。",0,False,CRADLE_CAGE
Inspect_PINSTRESS_SUMMONS,quest_interaction,Inspect,Inspect,PINSTRESS_SUMMONS,PINSTRESS_SUMMONS,"I have departed to scale Pharloom’s frigid mount. If any bug exists brave enough to match my pin’s fatal resolve, then climb and face me upon its stormward side.
- Pinstress",medium,True,32.475,1.667,5.0,5.5,14.898,14.898,Initial official version,"我将攀登纺络寒峰。若有虫愿意成全遗志，持针之决意者，请至风暴面峰顶相会。
——针姬",Public-beta official revision,"我已出发攀登法鲁姆的寒冷高峰。若有虫子敢与我针之决死之志相抗，登上风暴之巅，来与我一战。
——针姬",Patch 4 Team Cart Fix version,"我已启程去攀登纺络的寒峰。若有勇者敢与我刺针的决意一较高下，那就登顶于风暴中面对我吧。
——针姬",0,False,PINSTRESS_SUMMONS
Inspect_CORAL_JUDGE_STORE,quest_interaction,Inspect,Inspect,CORAL_JUDGE_STORE,CORAL_JUDGE_STORE,"Bug born of Pharloom. You have been chosen.
 May our Citadel’s holy gilding harden your soft shell.
Stand eternal as our arbiter, that no bug bearing sin shall ever step within our sacred halls.",medium,True,32.275,1.667,5.0,5.5,14.818,14.818,Initial official version,"纺络的虫民，你们已被选中，
愿圣堡的鎏金淬硬你们的软壳。
作为审判官永远伫立，使罪孽之徒永不得踏入圣殿。",Public-beta official revision,"生于法鲁姆的虫民啊，你们已被选中。
愿圣堡的神圣鎏金淬硬你们的软壳。
作为裁判官在此永世镇守，使罪孽之徒永不得踏入圣殿。",Patch 4 Team Cart Fix version,"生于纺络的虫子们，你们已被选中，
愿圣堡的神辉淬硬你们的软壳。
作为裁决者永远伫立，使罪孽之徒永不得踏入圣殿。",0,False,CORAL_JUDGE
Inspect_JUDGE_NURSERY,quest_interaction,Inspect,Inspect,JUDGE_NURSERY,JUDGE_NURSERY,"Bug born of Pharloom. You have been chosen.
 May our Citadel’s holy gilding harden your soft shell.
Stand eternal as our arbiter, that no bug bearing sin shall step within our sacred halls.",medium,True,32.25,1.667,5.0,5.5,14.808,14.808,Initial official version,"纺络的虫民，你们已被选中，
愿圣堡的鎏金淬硬你们的软壳。
作为审判官永远伫立，使罪孽之徒永不得踏入圣殿。",Public-beta official revision,"生于法鲁姆的虫民啊，你们已被选中。
愿圣堡的神圣鎏金淬硬你们的软壳。
作为裁判官在此永世镇守，使罪孽之徒永不得踏入圣殿。",Patch 4 Team Cart Fix version,"生于纺络的虫子们，你们已被选中，
愿圣堡的鎏金淬硬你们的软壳。
作为裁决者永远伫立，使罪孽之徒永不得踏入圣殿。",0,False,JUDGE_NURSERY
Inspect_SHAMAN_STORE_ROOM,quest_interaction,Inspect,Inspect,SHAMAN_STORE_ROOM,SHAMAN_STORE_ROOM,"Flickering Flame
Five masks swirled soul, brought and broiled.
Four stones rage-baked, crushed powder coarse.
Three shells fresh from pilgrims fallen, to contain and age.",medium,True,33.2,2.667,1.0,5.5,14.788,14.788,Initial official version,"摇曳焰方
五具旋魂面甲，炙烤研磨。
四枚怒火焙石，碾作粗粉。
三副朝圣鲜壳，用以封存陈化。",Public-beta official revision,"闪烁光焰
五张翻涌着灵魂的面具，以烈焰炙烤。
四块经怒火烘烤的岩石，碾磨成粗粉。
三具已故朝圣者的新鲜外壳，封存并陈化。",Patch 4 Team Cart Fix version,"摇曳火焰
五具旋绕灵魂的面具，带来炙烤。
四颗怒焰烘烤过的石头，碾成粗粉。
三副新死朝圣者的躯壳，封存陈化。",0,False,SHAMAN_STORE
Inspect_CRADLE_CAGE_02,quest_interaction,Inspect,Inspect,CRADLE_CAGE_02,CRADLE_CAGE_02,"Weaver, in eighth part, last of their line, mortally wounded.
Tracked and taken in the Blackbarrens.
Four Choristors, one Reed lost to task.",medium,True,32.05,1.5,5.0,5.5,14.695,14.695,Initial official version,"第八代织者，末裔，重伤濒死。
于黑荒原追捕擒获。
折损四名圣咏者，一名战士。",Public-beta official revision,"八分之一编织者血脉，属末裔，重伤而死。
于黑色荒漠追捕擒获。
折损四名圣咏使徒，一名琴羽战士。",Patch 4 Team Cart Fix version,"八分之一血统的编织者，末裔，重伤濒死。
于黑荒原追捕擒获。
折损四名圣咏使徒，一名战士。",0,False,CRADLE_CAGE
Inspect_GREY_LORE,quest_interaction,Inspect,Inspect,GREY_LORE,GREY_LORE,"Litany of the Worker
May we catch the dregs and never tire,
May we clean the dregs and never hunger,
May we spool the dregs and never falter.",medium,True,32.675,3.0,1.0,5.5,14.645,14.645,Initial official version,"劳工祷词
愿我们滤渣不倦。
愿我们清秽不饥。
愿我们纺线不怠。",Public-beta official revision,"劳工祷词
愿我们滤尽残渣，永不疲惫，
愿我们淘净污浊，永不憔悴，
愿我们缠紧余烬，永不后退。",Patch 4 Team Cart Fix version,"劳工祷词
过滤残渣，愿我们不知疲惫，
清理残渣，愿我们不感饥饿，
卷绕残渣，愿我们不觉动摇。",0,False,GREY_LORE
Inspect_CRADLE_CAGE_03,quest_interaction,Inspect,Inspect,CRADLE_CAGE_03,CRADLE_CAGE_03,"Weaver, in quarter part, last of their line, staked to service.
Tracked and taken beneath the City of Steel.
Eight Choristors, twelve Envoys lost to task.",medium,True,31.85,1.333,5.0,5.5,14.582,14.582,Initial official version,"第四代织者，末裔，强制服役。
于钢铁之城地下追捕擒获。
折损八名圣咏使徒，十二名特使。",Public-beta official revision,"四分之一编织者血脉，属末裔，押送服役。
于钢铁之城地下追捕擒获。
折损八名圣咏使徒，十二名圣咏特使。",Patch 4 Team Cart Fix version,"四分之一血统的编织者，末裔，强制服役。
于钢铁之城地下追捕擒获。
折损八名圣咏使徒，十二名特使。",0,False,CRADLE_CAGE
Lore_CORAL_CRUST_TAB_2,quest_interaction,Lore,Lore,CORAL_CRUST_TAB_2,CORAL_CRUST_TAB_2,"At water’s source,
And coral’s heart,
Our lord born last to rule.",short,True,30.875,0.5,2.0,5.5,13.575,13.575,Initial official version,"水源尽头，
珊瑚心核，
末生之主将临。",Public-beta official revision,"水源之地，
珊瑚核心，
最后的君王降生。",Patch 4 Team Cart Fix version,"水之源头，
珊瑚心核，
吾等末代君王将临。",0,False,CORAL_CRUST
Shop_THUNTER_ITEM_PEAKLANDS,quest_interaction,Shop,Shop,THUNTER_ITEM_PEAKLANDS,THUNTER_ITEM_PEAKLANDS,Mount Fay,micro,True,30.25,0.167,0.0,4.5,12.808,12.808,Initial official version,费耶山,Public-beta official revision,菲灵雪山,Patch 4 Team Cart Fix version,雪灵山,0,False,THUNTER_ITEM
Lore_RED_MEMORY_ROOT3,quest_interaction,Lore,Lore,RED_MEMORY_ROOT3,RED_MEMORY_ROOT3,"Witness, the first light. The only means we possess to resist that void with which our family is forever linked.
Reach forth, child grown strong. Wrest it from this rememberance. Burn yourself free from our sad fate...",medium,True,32.45,1.0,7.0,5.5,15.055,12.605,Initial official version,"来吧，见证这道最初的光芒。这是我们抵御虚空的唯一手段。而那虚空，却与我们的族群永世相连。
伸出手来，我的孩子，你已通过历练变得强大。在这忆境中夺取那光芒，焚尽我们悲惨宿命的枷锁……",Public-beta official revision,"来吧，见证这初道光芒。这是我们抵御虚空的唯一手段。而那虚空，却与我们的族群永世相连。
孩子啊，你已足够强大，向它伸出手吧。在这忆境中夺取那光芒，焚尽我们悲惨宿命的枷锁……",Patch 4 Team Cart Fix version,"来吧，见证这道最初的光芒。面对与我们家族永世相连的虚空，这是抵御它的唯一方法。
伸出手来，我的孩子，你已通过历练变得强大。从忆境中夺取那光芒，从我们的悲惨命运中挣脱出来……",7,True,RED_MEMORY
Quests_QUEST_FINEPINS_DESC_WALL,quest_interaction,Quests,Quests,QUEST_FINEPINS_DESC_WALL,QUEST_FINEPINS_DESC_WALL,"Our settlement sits defenceless! No more! When the worst comes we must stand ready. Bring us pins of the choirbugs, those blades still sharp and strong.",medium,True,25.325,5.833,3.0,4.5,12.422,12.422,Initial official version,我们的聚落需要防卫！带来机枢咏者的锋利尖钉。,Public-beta official revision,我们的聚落需要防卫！带来机枢咏者的锋利尖钉。,Patch 4 Team Cart Fix version,我们的聚落毫无防备！不能再这样下去了！当最坏的情况来临时，我们必须做好准备。给我们带来圣咏虫的刺针，那些针刃依然锋利强韧。,0,False,QUEST_FINEPINS
Lore_MR_MUSH_TAB_TALK,quest_interaction,Lore,Lore,MR_MUSH_TAB_TALK,MR_MUSH_TAB_TALK,"So, the Herald visits this land too...
If he is here, now, then great change or a savage end is inevitable. He would care to see nothing else...",medium,True,32.875,2.667,3.0,5.5,14.958,12.158,Initial official version,"使者竟也踏足此地……
若他在此现身，巨变或浩劫将无可避免。除此之外，他目空一切……",Public-beta official revision,"使者竟也踏足此地……
若他在此现身，巨变或浩劫恐怕在所难免。他只在意这一切将如何终结……",Patch 4 Team Cart Fix version,"使者竟然也踏足此地……
如果他在此现身，那么伟大的变革或巨大的浩劫将不可避免。他对除此之外的一切都毫不关心……",14,True,MR_MUSH
Lore_RED_MEMORY_WEAVERS,quest_interaction,Lore,Lore,RED_MEMORY_WEAVERS,RED_MEMORY_WEAVERS,"...Show us your craft, child...
...Show it splendid, as only we can teach...
...Prove yourself more Weaver than Wyrm...",medium,True,30.925,0.167,7.0,5.5,14.278,11.478,Initial official version,"……展现你的技艺，孩子……
……展现那唯有我等能传授的绝技……
……证明自己更像织者，而非沃姆……",Public-beta official revision,"……展现你的技艺，孩子……
……展现唯有我等能传授的绝技……
……证明自己更像编织者，而非沃姆……",Patch 4 Team Cart Fix version,"……展现你的技艺，孩子……
……展现那唯有我等能传授的绝技……
……证明自己更像编织者，而非沃姆……",42,True,RED_MEMORY
Lore_SILK_HEART_MEMORY_LACE_FINAL,quest_interaction,Lore,Lore,SILK_HEART_MEMORY_LACE_FINAL,SILK_HEART_MEMORY_LACE_FINAL,...From our Silk... A child born loyal...,micro,True,31.0,1.167,6.0,4.5,14.208,11.408,Initial official version,……以吾灵丝……诞育忠嗣……,Public-beta official revision,……以我们的灵丝……诞育忠诚的子嗣……,Patch 4 Team Cart Fix version,……源自吾等灵丝……生而忠诚之子……,21,True,SILK_HEART
